#redshift 	 LCOprime 
3.43844	2.87804949393e+12
3.44344	2.88484893961e+12
3.44845	2.8916527356e+12
3.45345	2.89846087442e+12
3.45846	2.9052733486e+12
3.46346	2.91209015069e+12
3.46847	2.91891127328e+12
3.47347	2.92573670896e+12
3.47848	2.93256645034e+12
3.48348	2.93940049008e+12
3.48849	2.94623882082e+12
3.49349	2.95308143525e+12
3.4985	2.95992832608e+12
3.5035	2.96677948601e+12
3.50851	2.9736349078e+12
3.51351	2.9804945842e+12
3.51852	2.98735850801e+12
3.52352	2.99422667201e+12
3.52853	3.00109906905e+12
3.53353	3.00797569195e+12
3.53854	3.01485653358e+12
3.54354	3.02174158682e+12
3.54855	3.02863084458e+12
3.55355	3.03552429978e+12
3.55856	3.04242194537e+12
3.56356	3.04932377429e+12
3.56857	3.05622977954e+12
3.57357	3.06313995411e+12
3.57858	3.07005429103e+12
3.58358	3.07697278333e+12
3.58859	3.08389542407e+12
3.59359	3.09082220633e+12
3.5986	3.0977531232e+12
3.6036	3.10468816781e+12
3.60861	3.11162733328e+12
3.61361	3.11857061277e+12
3.61862	3.12551799946e+12
3.62362	3.13246948652e+12
3.62863	3.13942506717e+12
3.63363	3.14638473465e+12
3.63864	3.15334848219e+12
3.64364	3.16031630306e+12
3.64865	3.16728819054e+12
3.65365	3.17426413794e+12
3.65866	3.18124413857e+12
3.66366	3.18822818578e+12
3.66867	3.19521627291e+12
3.67367	3.20220839335e+12
3.67868	3.20920454048e+12
3.68368	3.21620470772e+12
3.68869	3.22320888849e+12
3.69369	3.23021707624e+12
3.6987	3.23722926443e+12
3.7037	3.24424544654e+12
3.70871	3.25126561607e+12
3.71371	3.25828976654e+12
3.71872	3.26531789148e+12
3.72372	3.27234998443e+12
3.72873	3.27938603898e+12
3.73373	3.2864260487e+12
3.73874	3.29347000719e+12
3.74374	3.30051790808e+12
3.74875	3.307569745e+12
3.75375	3.3146255116e+12
3.75876	3.32168520157e+12
3.76376	3.32874880857e+12
3.76877	3.33581632632e+12
3.77377	3.34288774854e+12
3.77878	3.34996306896e+12
3.78378	3.35704228134e+12
3.78879	3.36412537945e+12
3.79379	3.37121235708e+12
3.7988	3.37830320803e+12
3.8038	3.38539792613e+12
3.80881	3.39249650519e+12
3.81381	3.39959893909e+12
3.81882	3.40670522169e+12
3.82382	3.41381534687e+12
3.82883	3.42092930854e+12
3.83383	3.4280471006e+12
3.83884	3.435168717e+12
3.84384	3.44229415169e+12
3.84885	3.44942339862e+12
3.85385	3.45655645178e+12
3.85886	3.46369330517e+12
3.86386	3.47083395279e+12
3.86887	3.47797838868e+12
3.87387	3.48512660688e+12
3.87888	3.49227860145e+12
3.88388	3.49943436645e+12
3.88889	3.50659389599e+12
3.89389	3.51375718416e+12
3.8989	3.52092422509e+12
3.9039	3.52809501291e+12
3.90891	3.53526954177e+12
3.91391	3.54244780584e+12
3.91892	3.54962979929e+12
3.92392	3.55681551633e+12
3.92893	3.56400495117e+12
3.93393	3.57119809803e+12
3.93894	3.57839495115e+12
3.94394	3.58559550479e+12
3.94895	3.59279975321e+12
3.95395	3.60000769071e+12
3.95896	3.60721931158e+12
3.96396	3.61443461013e+12
3.96897	3.6216535807e+12
3.97397	3.62887621763e+12
3.97898	3.63610251528e+12
3.98398	3.64333246801e+12
3.98899	3.65056607022e+12
3.99399	3.6578033163e+12
3.999	3.66504420067e+12
4.004	3.67228871777e+12
4.00901	3.67953686202e+12
4.01401	3.6867886279e+12
4.01902	3.69404400986e+12
4.02402	3.70130300241e+12
4.02903	3.70856560003e+12
4.03403	3.71583179724e+12
4.03904	3.72310158856e+12
4.04404	3.73037496855e+12
4.04905	3.73765193175e+12
4.05405	3.74493247273e+12
4.05906	3.75221658607e+12
4.06406	3.75950426638e+12
4.06907	3.76679550825e+12
4.07407	3.77409030631e+12
4.07908	3.7813886552e+12
4.08408	3.78869054957e+12
4.08909	3.79599598408e+12
4.09409	3.80330495341e+12
4.0991	3.81061745224e+12
4.1041	3.81793347528e+12
4.10911	3.82525301725e+12
4.11411	3.83257607288e+12
4.11912	3.8399026369e+12
4.12412	3.84723270408e+12
4.12913	3.85456626917e+12
4.13413	3.86190332698e+12
4.13914	3.86924387228e+12
4.14414	3.87658789988e+12
4.14915	3.88393540461e+12
4.15415	3.8912863813e+12
4.15916	3.89864082479e+12
4.16416	3.90599872995e+12
4.16917	3.91336009164e+12
4.17417	3.92072490475e+12
4.17918	3.92809316417e+12
4.18418	3.93546486481e+12
4.18919	3.94284000159e+12
4.19419	3.95021856946e+12
4.1992	3.95760056335e+12
4.2042	3.96498597822e+12
4.20921	3.97237480904e+12
4.21421	3.9797670508e+12
4.21922	3.98716269849e+12
4.22422	3.99456174712e+12
4.22923	4.00196419171e+12
4.23423	4.00937002729e+12
4.23924	4.01677924891e+12
4.24424	4.02419185162e+12
4.24925	4.03160783048e+12
4.25425	4.03902718059e+12
4.25926	4.04644989702e+12
4.26426	4.05387597489e+12
4.26927	4.06130540931e+12
4.27427	4.06873819541e+12
4.27928	4.07617432833e+12
4.28428	4.08361380321e+12
4.28929	4.09105661522e+12
4.29429	4.09850275954e+12
4.2993	4.10595223135e+12
4.3043	4.11340502584e+12
4.30931	4.12086113824e+12
4.31431	4.12832056374e+12
4.31932	4.1357832976e+12
4.32432	4.14324933505e+12
4.32933	4.15071867135e+12
4.33433	4.15819130175e+12
4.33934	4.16566722155e+12
4.34434	4.17314642603e+12
4.34935	4.18062891048e+12
4.35435	4.18811467022e+12
4.35936	4.19560370057e+12
4.36436	4.20309599687e+12
4.36937	4.21059155445e+12
4.37437	4.21809036868e+12
4.37938	4.22559243492e+12
4.38438	4.23309774855e+12
4.38939	4.24060630495e+12
4.39439	4.24811809952e+12
4.3994	4.25563312768e+12
4.4044	4.26315138484e+12
4.40941	4.27067286644e+12
4.41441	4.27819756792e+12
4.41942	4.28572548473e+12
4.42442	4.29325661234e+12
4.42943	4.30079094621e+12
4.43443	4.30832848184e+12
4.43944	4.31586921472e+12
4.44444	4.32341314036e+12
4.44945	4.33096025427e+12
4.45445	4.33851055198e+12
4.45946	4.34606402903e+12
4.46446	4.35362068097e+12
4.46947	4.36118050334e+12
4.47447	4.36874349173e+12
4.47948	4.37630964172e+12
4.48448	4.38387894888e+12
4.48949	4.39145140882e+12
4.49449	4.39902701715e+12
4.4995	4.4066057695e+12
4.5045	4.41418766148e+12
4.50951	4.42177268874e+12
4.51451	4.42936084693e+12
4.51952	4.43695213172e+12
